Entity,Code,Date,containment_index
Bermuda,BMU,2020-11-24,45.51
Bermuda,BMU,2020-11-25,45.51
Bermuda,BMU,2020-11-26,45.51
Bermuda,BMU,2020-11-27,45.51
Bermuda,BMU,2020-11-28,45.51
Bermuda,BMU,2020-11-29,45.51
Bermuda,BMU,2020-11-30,45.51
Bermuda,BMU,2020-12-01,45.51
Bermuda,BMU,2020-12-02,45.51
Bermuda,BMU,2020-12-03,45.51
Bermuda,BMU,2020-12-04,45.51
Bermuda,BMU,2020-12-05,45.51
Bermuda,BMU,2020-12-06,45.51
Bermuda,BMU,2020-12-07,45.51
Bermuda,BMU,2020-12-08,48.08
Bermuda,BMU,2020-12-09,50.64
Bermuda,BMU,2020-12-10,50.64
Bermuda,BMU,2020-12-11,54.49
Bermuda,BMU,2020-12-12,65.38
Bermuda,BMU,2020-12-13,65.38
Bermuda,BMU,2020-12-14,65.38
Bermuda,BMU,2020-12-15,65.38
Bermuda,BMU,2020-12-16,65.38
Bermuda,BMU,2020-12-17,61.54
Bermuda,BMU,2020-12-18,61.54
Bermuda,BMU,2020-12-19,61.54
Bermuda,BMU,2020-12-20,61.54
Bermuda,BMU,2020-12-21,61.54
Bermuda,BMU,2020-12-22,61.54
Bermuda,BMU,2020-12-23,61.54
Bermuda,BMU,2020-12-24,61.54
Bermuda,BMU,2020-12-25,61.54
Bermuda,BMU,2020-12-26,61.54
Bermuda,BMU,2020-12-27,61.54
Bermuda,BMU,2020-12-28,61.54
Bermuda,BMU,2020-12-29,61.54
Bermuda,BMU,2020-12-30,61.54
Bermuda,BMU,2020-12-31,61.54
Bermuda,BMU,2021-01-01,61.54
Bermuda,BMU,2021-01-02,61.54
Bermuda,BMU,2021-01-03,61.54
Bermuda,BMU,2021-01-04,61.54
Bermuda,BMU,2021-01-05,61.54
Bermuda,BMU,2021-01-06,61.54
Bermuda,BMU,2021-01-07,61.54
Bermuda,BMU,2021-01-08,61.54
Bermuda,BMU,2021-01-09,61.54
Bermuda,BMU,2021-01-10,61.54
Bermuda,BMU,2021-01-11,61.54
Bermuda,BMU,2021-01-12,61.54
Bermuda,BMU,2021-01-13,58.97
Bermuda,BMU,2021-01-14,58.97
Bermuda,BMU,2021-01-15,58.97
Bermuda,BMU,2021-01-16,58.97
Bermuda,BMU,2021-01-17,58.97
Bermuda,BMU,2021-01-18,58.97
Bermuda,BMU,2021-01-19,58.97
Bermuda,BMU,2021-01-20,58.97
Bermuda,BMU,2021-01-21,54.49
Bermuda,BMU,2021-01-22,54.49
Bermuda,BMU,2021-01-23,54.49
Bermuda,BMU,2021-01-24,54.49
Bermuda,BMU,2021-01-25,54.49
Bermuda,BMU,2021-01-26,54.49
Bermuda,BMU,2021-01-27,54.49
Bermuda,BMU,2021-01-28,54.49
Bermuda,BMU,2021-01-29,54.49
Bermuda,BMU,2021-01-30,54.49
Bermuda,BMU,2021-01-31,54.49
Bermuda,BMU,2021-02-01,54.49
Bermuda,BMU,2021-02-02,54.49
Bermuda,BMU,2021-02-03,54.49
Bermuda,BMU,2021-02-04,54.49
Bermuda,BMU,2021-02-05,54.49
Bermuda,BMU,2021-02-06,54.49
Bermuda,BMU,2021-02-07,54.49
Bermuda,BMU,2021-02-08,54.49
Bhutan,BTN,2020-01-01,0
Bhutan,BTN,2020-01-02,0
Bhutan,BTN,2020-01-03,0
Bhutan,BTN,2020-01-04,0
Bhutan,BTN,2020-01-05,0
Bhutan,BTN,2020-01-06,0
Bhutan,BTN,2020-01-07,0
Bhutan,BTN,2020-01-08,0
Bhutan,BTN,2020-01-09,0
Bhutan,BTN,2020-01-10,0
Bhutan,BTN,2020-01-11,0
Bhutan,BTN,2020-01-12,0
Bhutan,BTN,2020-01-13,0
Bhutan,BTN,2020-01-14,0
Bhutan,BTN,2020-01-15,5.77
Bhutan,BTN,2020-01-16,5.77
Bhutan,BTN,2020-01-17,5.77
Bhutan,BTN,2020-01-18,5.77
Bhutan,BTN,2020-01-19,5.77
Bhutan,BTN,2020-01-20,5.77
Bhutan,BTN,2020-01-21,5.77
Bhutan,BTN,2020-01-22,5.77
Bhutan,BTN,2020-01-23,9.62
Bhutan,BTN,2020-01-24,9.62
Bhutan,BTN,2020-01-25,9.62
Bhutan,BTN,2020-01-26,9.62
Bhutan,BTN,2020-01-27,9.62
Bhutan,BTN,2020-01-28,9.62
Bhutan,BTN,2020-01-29,9.62
Bhutan,BTN,2020-01-30,9.62
Bhutan,BTN,2020-01-31,9.62
Bhutan,BTN,2020-02-01,9.62
Bhutan,BTN,2020-02-02,9.62
Bhutan,BTN,2020-02-03,9.62
Bhutan,BTN,2020-02-04,9.62
Bhutan,BTN,2020-02-05,9.62
Bhutan,BTN,2020-02-06,9.62
Bhutan,BTN,2020-02-07,9.62
Bhutan,BTN,2020-02-08,9.62
Bhutan,BTN,2020-02-09,9.62
Bhutan,BTN,2020-02-10,12.18
Bhutan,BTN,2020-02-11,12.18
Bhutan,BTN,2020-02-12,12.18
Bhutan,BTN,2020-02-13,12.18
Bhutan,BTN,2020-02-14,12.18
Bhutan,BTN,2020-02-15,12.18
Bhutan,BTN,2020-02-16,12.18
Bhutan,BTN,2020-02-17,12.18
Bhutan,BTN,2020-02-18,12.18
Bhutan,BTN,2020-02-19,12.18
Bhutan,BTN,2020-02-20,12.18
Bhutan,BTN,2020-02-21,12.18
Bhutan,BTN,2020-02-22,12.18
Bhutan,BTN,2020-02-23,12.18
Bhutan,BTN,2020-02-24,12.18
Bhutan,BTN,2020-02-25,12.18
Bhutan,BTN,2020-02-26,12.18
Bhutan,BTN,2020-02-27,12.18
Bhutan,BTN,2020-02-28,12.18
Bhutan,BTN,2020-02-29,12.18
Bhutan,BTN,2020-03-01,12.18
Bhutan,BTN,2020-03-02,12.18
Bhutan,BTN,2020-03-03,12.18
Bhutan,BTN,2020-03-04,12.18
Bhutan,BTN,2020-03-05,12.18
Bhutan,BTN,2020-03-06,32.05
Bhutan,BTN,2020-03-07,32.05
Bhutan,BTN,2020-03-08,32.05
Bhutan,BTN,2020-03-09,32.05
Bhutan,BTN,2020-03-10,32.05
Bhutan,BTN,2020-03-11,33.97
Bhutan,BTN,2020-03-12,33.97
Bhutan,BTN,2020-03-13,33.97
Bhutan,BTN,2020-03-14,33.97
Bhutan,BTN,2020-03-15,33.97
Bhutan,BTN,2020-03-16,33.97
Bhutan,BTN,2020-03-17,33.97
Bhutan,BTN,2020-03-18,35.26
Bhutan,BTN,2020-03-19,35.26
Bhutan,BTN,2020-03-20,35.26
Bhutan,BTN,2020-03-21,35.26
Bhutan,BTN,2020-03-22,35.26
Bhutan,BTN,2020-03-23,39.1
Bhutan,BTN,2020-03-24,39.1
Bhutan,BTN,2020-03-25,39.1
Bhutan,BTN,2020-03-26,41.67
Bhutan,BTN,2020-03-27,69.87
Bhutan,BTN,2020-03-28,69.87
Bhutan,BTN,2020-03-29,69.87
Bhutan,BTN,2020-03-30,69.87
Bhutan,BTN,2020-03-31,69.87
Bhutan,BTN,2020-04-01,69.87
Bhutan,BTN,2020-04-02,69.87
Bhutan,BTN,2020-04-03,69.87
Bhutan,BTN,2020-04-04,69.87
Bhutan,BTN,2020-04-05,69.87
Bhutan,BTN,2020-04-06,69.87
Bhutan,BTN,2020-04-07,69.87
Bhutan,BTN,2020-04-08,69.87
Bhutan,BTN,2020-04-09,69.87
Bhutan,BTN,2020-04-10,69.87
Bhutan,BTN,2020-04-11,69.87
Bhutan,BTN,2020-04-12,69.87
Bhutan,BTN,2020-04-13,69.87
Bhutan,BTN,2020-04-14,69.87
Bhutan,BTN,2020-04-15,69.87
Bhutan,BTN,2020-04-16,69.87
Bhutan,BTN,2020-04-17,72.44
Bhutan,BTN,2020-04-18,72.44
Bhutan,BTN,2020-04-19,72.44
Bhutan,BTN,2020-04-20,72.44
Bhutan,BTN,2020-04-21,72.44
Bhutan,BTN,2020-04-22,72.44
Bhutan,BTN,2020-04-23,72.44
Bhutan,BTN,2020-04-24,72.44
Bhutan,BTN,2020-04-25,72.44
Bhutan,BTN,2020-04-26,72.44
Bhutan,BTN,2020-04-27,72.44
Bhutan,BTN,2020-04-28,72.44
Bhutan,BTN,2020-04-29,72.44
Bhutan,BTN,2020-04-30,72.44
Bhutan,BTN,2020-05-01,72.44
Bhutan,BTN,2020-05-02,72.44
Bhutan,BTN,2020-05-03,72.44
Bhutan,BTN,2020-05-04,72.44
Bhutan,BTN,2020-05-05,72.44
Bhutan,BTN,2020-05-06,72.44
Bhutan,BTN,2020-05-07,72.44
Bhutan,BTN,2020-05-08,72.44
Bhutan,BTN,2020-05-09,72.44
Bhutan,BTN,2020-05-10,72.44
Bhutan,BTN,2020-05-11,72.44
Bhutan,BTN,2020-05-12,72.44
Bhutan,BTN,2020-05-13,72.44
Bhutan,BTN,2020-05-14,72.44
Bhutan,BTN,2020-05-15,72.44
Bhutan,BTN,2020-05-16,72.44
Bhutan,BTN,2020-05-17,72.44
Bhutan,BTN,2020-05-18,72.44
Bhutan,BTN,2020-05-19,72.44
Bhutan,BTN,2020-05-20,72.44
Bhutan,BTN,2020-05-21,72.44
Bhutan,BTN,2020-05-22,72.44
Bhutan,BTN,2020-05-23,72.44
Bhutan,BTN,2020-05-24,72.44
Bhutan,BTN,2020-05-25,72.44
Bhutan,BTN,2020-05-26,72.44
Bhutan,BTN,2020-05-27,72.44
Bhutan,BTN,2020-05-28,72.44
Bhutan,BTN,2020-05-29,72.44
Bhutan,BTN,2020-05-30,72.44
Bhutan,BTN,2020-05-31,72.44
Bhutan,BTN,2020-06-01,72.44
Bhutan,BTN,2020-06-02,72.44
Bhutan,BTN,2020-06-03,72.44
Bhutan,BTN,2020-06-04,72.44
Bhutan,BTN,2020-06-05,72.44
Bhutan,BTN,2020-06-06,72.44
Bhutan,BTN,2020-06-07,72.44
Bhutan,BTN,2020-06-08,72.44
Bhutan,BTN,2020-06-09,72.44
Bhutan,BTN,2020-06-10,72.44
Bhutan,BTN,2020-06-11,72.44
Bhutan,BTN,2020-06-12,72.44
Bhutan,BTN,2020-06-13,72.44
Bhutan,BTN,2020-06-14,72.44
Bhutan,BTN,2020-06-15,72.44
Bhutan,BTN,2020-06-16,72.44
Bhutan,BTN,2020-06-17,72.44
Bhutan,BTN,2020-06-18,72.44
Bhutan,BTN,2020-06-19,72.44
Bhutan,BTN,2020-06-20,72.44
Bhutan,BTN,2020-06-21,72.44
Bhutan,BTN,2020-06-22,72.44
Bhutan,BTN,2020-06-23,72.44
Bhutan,BTN,2020-06-24,72.44
Bhutan,BTN,2020-06-25,72.44
Bhutan,BTN,2020-06-26,72.44
Bhutan,BTN,2020-06-27,72.44
Bhutan,BTN,2020-06-28,72.44
Bhutan,BTN,2020-06-29,72.44
Bhutan,BTN,2020-06-30,72.44
Bhutan,BTN,2020-07-01,66.03
Bhutan,BTN,2020-07-02,66.03
Bhutan,BTN,2020-07-03,66.03
Bhutan,BTN,2020-07-04,66.03
Bhutan,BTN,2020-07-05,66.03
Bhutan,BTN,2020-07-06,66.03
Bhutan,BTN,2020-07-07,66.03
Bhutan,BTN,2020-07-08,66.03
Bhutan,BTN,2020-07-09,66.03
Bhutan,BTN,2020-07-10,66.03
Bhutan,BTN,2020-07-11,66.03
Bhutan,BTN,2020-07-12,66.03
Bhutan,BTN,2020-07-13,66.03
Bhutan,BTN,2020-07-14,60.26
Bhutan,BTN,2020-07-15,60.26
Bhutan,BTN,2020-07-16,60.26
Bhutan,BTN,2020-07-17,60.26
Bhutan,BTN,2020-07-18,60.26
Bhutan,BTN,2020-07-19,60.26
Bhutan,BTN,2020-07-20,60.26
Bhutan,BTN,2020-07-21,60.26
Bhutan,BTN,2020-07-22,60.26
Bhutan,BTN,2020-07-23,60.26
Bhutan,BTN,2020-07-24,60.26
Bhutan,BTN,2020-07-25,60.26
Bhutan,BTN,2020-07-26,60.26
Bhutan,BTN,2020-07-27,60.26
Bhutan,BTN,2020-07-28,60.26
Bhutan,BTN,2020-07-29,60.26
Bhutan,BTN,2020-07-30,60.26
Bhutan,BTN,2020-07-31,60.26
Bhutan,BTN,2020-08-01,60.26
Bhutan,BTN,2020-08-02,60.26
Bhutan,BTN,2020-08-03,60.26
Bhutan,BTN,2020-08-04,60.26
Bhutan,BTN,2020-08-05,60.26
Bhutan,BTN,2020-08-06,60.26
Bhutan,BTN,2020-08-07,60.26
Bhutan,BTN,2020-08-08,60.26
Bhutan,BTN,2020-08-09,60.26
Bhutan,BTN,2020-08-10,60.26
Bhutan,BTN,2020-08-11,83.97
Bhutan,BTN,2020-08-12,83.97
Bhutan,BTN,2020-08-13,83.97
Bhutan,BTN,2020-08-14,87.82
Bhutan,BTN,2020-08-15,87.82
Bhutan,BTN,2020-08-16,87.82
Bhutan,BTN,2020-08-17,87.82
Bhutan,BTN,2020-08-18,87.82
Bhutan,BTN,2020-08-19,87.82
Bhutan,BTN,2020-08-20,87.82
Bhutan,BTN,2020-08-21,87.82
Bhutan,BTN,2020-08-22,87.82
Bhutan,BTN,2020-08-23,87.82
Bhutan,BTN,2020-08-24,87.82
Bhutan,BTN,2020-08-25,87.82
Bhutan,BTN,2020-08-26,87.82
Bhutan,BTN,2020-08-27,87.82
Bhutan,BTN,2020-08-28,87.82
Bhutan,BTN,2020-08-29,87.82
Bhutan,BTN,2020-08-30,87.82
Bhutan,BTN,2020-08-31,87.82
Bhutan,BTN,2020-09-01,84.29
Bhutan,BTN,2020-09-02,84.29
Bhutan,BTN,2020-09-03,84.29
Bhutan,BTN,2020-09-04,82.37
Bhutan,BTN,2020-09-05,82.37
Bhutan,BTN,2020-09-06,82.37
Bhutan,BTN,2020-09-07,82.37
Bhutan,BTN,2020-09-08,82.37
Bhutan,BTN,2020-09-09,82.37
Bhutan,BTN,2020-09-10,82.37
Bhutan,BTN,2020-09-11,82.37
Bhutan,BTN,2020-09-12,82.37
Bhutan,BTN,2020-09-13,82.37
Bhutan,BTN,2020-09-14,81.09
Bhutan,BTN,2020-09-15,81.09
Bhutan,BTN,2020-09-16,81.09
Bhutan,BTN,2020-09-17,81.09
Bhutan,BTN,2020-09-18,81.09
Bhutan,BTN,2020-09-19,81.09
Bhutan,BTN,2020-09-20,78.53
Bhutan,BTN,2020-09-21,78.53
Bhutan,BTN,2020-09-22,78.53
Bhutan,BTN,2020-09-23,76.6
Bhutan,BTN,2020-09-24,76.6
Bhutan,BTN,2020-09-25,76.6
Bhutan,BTN,2020-09-26,76.6
Bhutan,BTN,2020-09-27,76.6
Bhutan,BTN,2020-09-28,75.32
Bhutan,BTN,2020-09-29,74.36
Bhutan,BTN,2020-09-30,74.36
Bhutan,BTN,2020-10-01,74.36
Bhutan,BTN,2020-10-02,74.36
Bhutan,BTN,2020-10-03,74.36
Bhutan,BTN,2020-10-04,74.36
Bhutan,BTN,2020-10-05,74.36
Bhutan,BTN,2020-10-06,74.36
Bhutan,BTN,2020-10-07,74.36
Bhutan,BTN,2020-10-08,74.36
Bhutan,BTN,2020-10-09,74.36
Bhutan,BTN,2020-10-10,74.36
Bhutan,BTN,2020-10-11,74.36
Bhutan,BTN,2020-10-12,74.36
Bhutan,BTN,2020-10-13,74.36
Bhutan,BTN,2020-10-14,74.36
Bhutan,BTN,2020-10-15,74.36
Bhutan,BTN,2020-10-16,74.36
Bhutan,BTN,2020-10-17,74.36
Bhutan,BTN,2020-10-18,74.36
Bhutan,BTN,2020-10-19,74.36
Bhutan,BTN,2020-10-20,74.36
Bhutan,BTN,2020-10-21,74.36
Bhutan,BTN,2020-10-22,74.36
Bhutan,BTN,2020-10-23,74.36
Bhutan,BTN,2020-10-24,74.36
Bhutan,BTN,2020-10-25,74.36
Bhutan,BTN,2020-10-26,74.36
Bhutan,BTN,2020-10-27,74.36
Bhutan,BTN,2020-10-28,74.36
Bhutan,BTN,2020-10-29,74.36
Bhutan,BTN,2020-10-30,74.36
Bhutan,BTN,2020-10-31,74.36
Bhutan,BTN,2020-11-01,74.36
Bhutan,BTN,2020-11-02,74.36
Bhutan,BTN,2020-11-03,74.36
Bhutan,BTN,2020-11-04,74.36
Bhutan,BTN,2020-11-05,74.36
Bhutan,BTN,2020-11-06,74.36
Bhutan,BTN,2020-11-07,74.36
Bhutan,BTN,2020-11-08,74.36
Bhutan,BTN,2020-11-09,74.36
Bhutan,BTN,2020-11-10,66.67
Bhutan,BTN,2020-11-11,66.67
Bhutan,BTN,2020-11-12,66.67
Bhutan,BTN,2020-11-13,66.67
Bhutan,BTN,2020-11-14,66.67
Bhutan,BTN,2020-11-15,66.67
Bhutan,BTN,2020-11-16,66.67
Bhutan,BTN,2020-11-17,66.67
Bhutan,BTN,2020-11-18,66.67
Bhutan,BTN,2020-11-19,66.67
Bhutan,BTN,2020-11-20,66.67
Bhutan,BTN,2020-11-21,66.67
Bhutan,BTN,2020-11-22,66.67
Bhutan,BTN,2020-11-23,66.67
Bhutan,BTN,2020-11-24,65.38
Bhutan,BTN,2020-11-25,65.38
Bhutan,BTN,2020-11-26,65.38
Bhutan,BTN,2020-11-27,65.38
Bhutan,BTN,2020-11-28,65.38
Bhutan,BTN,2020-11-29,65.38
Bhutan,BTN,2020-11-30,65.38
Bhutan,BTN,2020-12-01,65.38
Bhutan,BTN,2020-12-02,65.38
Bhutan,BTN,2020-12-03,65.38
Bhutan,BTN,2020-12-04,65.38
Bhutan,BTN,2020-12-05,65.38
Bhutan,BTN,2020-12-06,65.38
Bhutan,BTN,2020-12-07,65.38
Bhutan,BTN,2020-12-08,65.38
Bhutan,BTN,2020-12-09,65.38
Bhutan,BTN,2020-12-10,65.38
Bhutan,BTN,2020-12-11,65.38
Bhutan,BTN,2020-12-12,65.38
Bhutan,BTN,2020-12-13,65.38
Bhutan,BTN,2020-12-14,65.38
Bhutan,BTN,2020-12-15,65.38
Bhutan,BTN,2020-12-16,65.38
Bhutan,BTN,2020-12-17,65.38
Bhutan,BTN,2020-12-18,65.38
Bhutan,BTN,2020-12-19,65.38
Bhutan,BTN,2020-12-20,77.24
Bhutan,BTN,2020-12-21,77.24
Bhutan,BTN,2020-12-22,77.24
Bhutan,BTN,2020-12-23,77.24
Bhutan,BTN,2020-12-24,77.24
Bhutan,BTN,2020-12-25,77.24
Bhutan,BTN,2020-12-26,77.24
Bhutan,BTN,2020-12-27,77.24
Bhutan,BTN,2020-12-28,77.24
Bhutan,BTN,2020-12-29,77.24
Bhutan,BTN,2020-12-30,77.24
Bhutan,BTN,2020-12-31,77.24
Bhutan,BTN,2021-01-01,77.24
Bhutan,BTN,2021-01-02,77.24
Bhutan,BTN,2021-01-03,77.24
Bhutan,BTN,2021-01-04,77.24
Bhutan,BTN,2021-01-05,77.24
Bhutan,BTN,2021-01-06,77.24
Bhutan,BTN,2021-01-07,77.24
Bhutan,BTN,2021-01-08,77.24
Bhutan,BTN,2021-01-09,77.24
Bhutan,BTN,2021-01-10,77.24
Bhutan,BTN,2021-01-11,77.24
Bhutan,BTN,2021-01-12,77.24
Bhutan,BTN,2021-01-13,77.24
Bhutan,BTN,2021-01-14,77.24
Bhutan,BTN,2021-01-15,77.24
Bhutan,BTN,2021-01-16,77.24
Bhutan,BTN,2021-01-17,77.24
Bhutan,BTN,2021-01-18,77.24
Bhutan,BTN,2021-01-19,68.91
Bhutan,BTN,2021-01-20,68.91
Bhutan,BTN,2021-01-21,68.91
Bhutan,BTN,2021-01-22,68.91
Bhutan,BTN,2021-01-23,68.91
Bhutan,BTN,2021-01-24,68.91
Bhutan,BTN,2021-01-25,68.91
Bhutan,BTN,2021-01-26,68.91
Bhutan,BTN,2021-01-27,68.91
Bhutan,BTN,2021-01-28,68.91
Bhutan,BTN,2021-01-29,68.91
Bhutan,BTN,2021-01-30,68.91
Bhutan,BTN,2021-01-31,68.91
Bhutan,BTN,2021-02-01,51.86
Bhutan,BTN,2021-02-02,51.86
Bhutan,BTN,2021-02-03,51.86
Bhutan,BTN,2021-02-04,51.86
Bhutan,BTN,2021-02-05,51.86
Bhutan,BTN,2021-02-06,51.86
Bhutan,BTN,2021-02-07,51.86
Bhutan,BTN,2021-02-08,51.86
Bolivia,BOL,2020-01-01,0
Bolivia,BOL,2020-01-02,0
Bolivia,BOL,2020-01-03,0
Bolivia,BOL,2020-01-04,0
Bolivia,BOL,2020-01-05,0
Bolivia,BOL,2020-01-06,0
Bolivia,BOL,2020-01-07,0
Bolivia,BOL,2020-01-08,0
Bolivia,BOL,2020-01-09,0
Bolivia,BOL,2020-01-10,0
Bolivia,BOL,2020-01-11,0
Bolivia,BOL,2020-01-12,0
Bolivia,BOL,2020-01-13,0
Bolivia,BOL,2020-01-14,0
Bolivia,BOL,2020-01-15,0
Bolivia,BOL,2020-01-16,0
Bolivia,BOL,2020-01-17,0
Bolivia,BOL,2020-01-18,0
Bolivia,BOL,2020-01-19,0
Bolivia,BOL,2020-01-20,0
Bolivia,BOL,2020-01-21,0
Bolivia,BOL,2020-01-22,0
Bolivia,BOL,2020-01-23,0
Bolivia,BOL,2020-01-24,0
Bolivia,BOL,2020-01-25,0
Bolivia,BOL,2020-01-26,0
Bolivia,BOL,2020-01-27,0
Bolivia,BOL,2020-01-28,0
Bolivia,BOL,2020-01-29,0
Bolivia,BOL,2020-01-30,0
Bolivia,BOL,2020-01-31,0
Bolivia,BOL,2020-02-01,0
Bolivia,BOL,2020-02-02,0
Bolivia,BOL,2020-02-03,0
Bolivia,BOL,2020-02-04,0
Bolivia,BOL,2020-02-05,0
Bolivia,BOL,2020-02-06,0
Bolivia,BOL,2020-02-07,0
Bolivia,BOL,2020-02-08,0
Bolivia,BOL,2020-02-09,0
Bolivia,BOL,2020-02-10,0
Bolivia,BOL,2020-02-11,0
Bolivia,BOL,2020-02-12,0
Bolivia,BOL,2020-02-13,0
Bolivia,BOL,2020-02-14,0
Bolivia,BOL,2020-02-15,0
Bolivia,BOL,2020-02-16,0
Bolivia,BOL,2020-02-17,0
Bolivia,BOL,2020-02-18,0
Bolivia,BOL,2020-02-19,0
Bolivia,BOL,2020-02-20,0
Bolivia,BOL,2020-02-21,0
Bolivia,BOL,2020-02-22,0
Bolivia,BOL,2020-02-23,0
Bolivia,BOL,2020-02-24,0
Bolivia,BOL,2020-02-25,0
Bolivia,BOL,2020-02-26,0
Bolivia,BOL,2020-02-27,0
Bolivia,BOL,2020-02-28,0
Bolivia,BOL,2020-02-29,0
Bolivia,BOL,2020-03-01,0
Bolivia,BOL,2020-03-02,0
Bolivia,BOL,2020-03-03,0
Bolivia,BOL,2020-03-04,0
Bolivia,BOL,2020-03-05,0
Bolivia,BOL,2020-03-06,0
Bolivia,BOL,2020-03-07,0
Bolivia,BOL,2020-03-08,0
Bolivia,BOL,2020-03-09,0
Bolivia,BOL,2020-03-10,3.85
Bolivia,BOL,2020-03-11,3.85
Bolivia,BOL,2020-03-12,21.15
Bolivia,BOL,2020-03-13,30.77
Bolivia,BOL,2020-03-14,30.77
Bolivia,BOL,2020-03-15,30.77
Bolivia,BOL,2020-03-16,36.54
Bolivia,BOL,2020-03-17,47.44
Bolivia,BOL,2020-03-18,51.92
Bolivia,BOL,2020-03-19,51.92
Bolivia,BOL,2020-03-20,51.92
Bolivia,BOL,2020-03-21,59.62
Bolivia,BOL,2020-03-22,64.74
Bolivia,BOL,2020-03-23,64.74
Bolivia,BOL,2020-03-24,64.74
Bolivia,BOL,2020-03-25,64.74
Bolivia,BOL,2020-03-26,64.74
Bolivia,BOL,2020-03-27,64.74
Bolivia,BOL,2020-03-28,64.74
Bolivia,BOL,2020-03-29,64.74
Bolivia,BOL,2020-03-30,64.74
Bolivia,BOL,2020-03-31,66.67
Bolivia,BOL,2020-04-01,66.67
Bolivia,BOL,2020-04-02,66.67
Bolivia,BOL,2020-04-03,66.67
Bolivia,BOL,2020-04-04,66.67
Bolivia,BOL,2020-04-05,66.67
Bolivia,BOL,2020-04-06,66.67
Bolivia,BOL,2020-04-07,69.23
Bolivia,BOL,2020-04-08,69.23
Bolivia,BOL,2020-04-09,69.23
Bolivia,BOL,2020-04-10,69.23
Bolivia,BOL,2020-04-11,69.23
Bolivia,BOL,2020-04-12,69.23
Bolivia,BOL,2020-04-13,69.23
Bolivia,BOL,2020-04-14,69.23
Bolivia,BOL,2020-04-15,69.23
Bolivia,BOL,2020-04-16,69.23
Bolivia,BOL,2020-04-17,69.23
Bolivia,BOL,2020-04-18,69.23
Bolivia,BOL,2020-04-19,69.23
Bolivia,BOL,2020-04-20,69.23
Bolivia,BOL,2020-04-21,69.23
Bolivia,BOL,2020-04-22,69.23
Bolivia,BOL,2020-04-23,69.23
Bolivia,BOL,2020-04-24,69.23
Bolivia,BOL,2020-04-25,69.23
Bolivia,BOL,2020-04-26,69.23
Bolivia,BOL,2020-04-27,69.23
Bolivia,BOL,2020-04-28,69.23
Bolivia,BOL,2020-04-29,69.23
Bolivia,BOL,2020-04-30,69.23
Bolivia,BOL,2020-05-01,71.15
Bolivia,BOL,2020-05-02,71.15
Bolivia,BOL,2020-05-03,71.15
Bolivia,BOL,2020-05-04,71.15
Bolivia,BOL,2020-05-05,71.15
Bolivia,BOL,2020-05-06,71.15
Bolivia,BOL,2020-05-07,71.15
Bolivia,BOL,2020-05-08,71.15
Bolivia,BOL,2020-05-09,71.15
Bolivia,BOL,2020-05-10,71.15
Bolivia,BOL,2020-05-11,71.15
Bolivia,BOL,2020-05-12,71.15
Bolivia,BOL,2020-05-13,71.15
Bolivia,BOL,2020-05-14,71.15
Bolivia,BOL,2020-05-15,71.15
Bolivia,BOL,2020-05-16,71.15
Bolivia,BOL,2020-05-17,71.15
Bolivia,BOL,2020-05-18,71.15
Bolivia,BOL,2020-05-19,71.15
Bolivia,BOL,2020-05-20,71.15
Bolivia,BOL,2020-05-21,71.15
Bolivia,BOL,2020-05-22,71.15
Bolivia,BOL,2020-05-23,71.15
Bolivia,BOL,2020-05-24,71.15
Bolivia,BOL,2020-05-25,69.23
Bolivia,BOL,2020-05-26,69.23
Bolivia,BOL,2020-05-27,69.23
Bolivia,BOL,2020-05-28,69.23
Bolivia,BOL,2020-05-29,69.23
Bolivia,BOL,2020-05-30,69.23
Bolivia,BOL,2020-05-31,69.23
Bolivia,BOL,2020-06-01,69.87
Bolivia,BOL,2020-06-02,73.72
Bolivia,BOL,2020-06-03,73.72
Bolivia,BOL,2020-06-04,73.72
Bolivia,BOL,2020-06-05,73.72
Bolivia,BOL,2020-06-06,73.72
Bolivia,BOL,2020-06-07,73.72
Bolivia,BOL,2020-06-08,73.72
Bolivia,BOL,2020-06-09,73.72
Bolivia,BOL,2020-06-10,73.72
Bolivia,BOL,2020-06-11,73.72
Bolivia,BOL,2020-06-12,73.72
Bolivia,BOL,2020-06-13,73.72
Bolivia,BOL,2020-06-14,73.72
Bolivia,BOL,2020-06-15,73.72
Bolivia,BOL,2020-06-16,73.72
Bolivia,BOL,2020-06-17,73.72
Bolivia,BOL,2020-06-18,73.72
Bolivia,BOL,2020-06-19,73.72
Bolivia,BOL,2020-06-20,75
Bolivia,BOL,2020-06-21,75
Bolivia,BOL,2020-06-22,75
Bolivia,BOL,2020-06-23,75
Bolivia,BOL,2020-06-24,73.72
Bolivia,BOL,2020-06-25,73.72
Bolivia,BOL,2020-06-26,74.36
Bolivia,BOL,2020-06-27,74.36
Bolivia,BOL,2020-06-28,74.36
Bolivia,BOL,2020-06-29,74.36
Bolivia,BOL,2020-06-30,74.36
Bolivia,BOL,2020-07-01,74.36
Bolivia,BOL,2020-07-02,74.36
Bolivia,BOL,2020-07-03,74.36
Bolivia,BOL,2020-07-04,74.36
Bolivia,BOL,2020-07-05,74.36
Bolivia,BOL,2020-07-06,74.36
Bolivia,BOL,2020-07-07,74.36
Bolivia,BOL,2020-07-08,74.36
Bolivia,BOL,2020-07-09,74.36
Bolivia,BOL,2020-07-10,74.36
