country,date,si,ci,hi,wi
China,2020-07-18,78.24,73.4,3.0,3.0
China,2020-07-19,78.24,73.4,3.0,3.0
China,2020-07-20,78.24,73.4,3.0,3.0
China,2020-07-21,78.24,73.4,3.0,3.0
China,2020-07-22,78.24,73.4,3.0,3.0
China,2020-07-23,78.24,73.4,3.0,3.0
China,2020-07-24,78.24,73.4,3.0,3.0
China,2020-07-25,78.24,73.4,3.0,3.0
China,2020-07-26,78.24,73.4,3.0,3.0
China,2020-07-27,78.24,73.4,3.0,3.0
China,2020-07-28,78.24,73.4,3.0,3.0
China,2020-07-29,78.24,73.4,3.0,3.0
China,2020-07-30,78.24,73.4,3.0,3.0
China,2020-07-31,78.24,73.4,3.0,3.0
China,2020-08-01,78.24,73.4,3.0,3.0
China,2020-08-02,78.24,73.4,3.0,3.0
China,2020-08-03,78.24,73.4,3.0,3.0
China,2020-08-04,78.24,73.4,3.0,3.0
China,2020-08-05,78.24,73.4,3.0,3.0
China,2020-08-06,78.24,73.4,3.0,3.0
China,2020-08-07,78.24,73.4,3.0,3.0
China,2020-08-08,78.24,73.4,3.0,3.0
China,2020-08-09,78.24,73.4,3.0,3.0
China,2020-08-10,78.24,73.4,3.0,3.0
China,2020-08-11,78.24,73.4,3.0,3.0
China,2020-08-12,78.24,73.4,3.0,3.0
China,2020-08-13,78.24,73.4,3.0,3.0
China,2020-08-14,78.24,73.4,3.0,3.0
China,2020-08-15,78.24,73.4,3.0,3.0
China,2020-08-16,78.24,73.4,3.0,3.0
China,2020-08-17,78.24,73.4,3.0,3.0
China,2020-08-18,78.24,73.4,3.0,3.0
China,2020-08-19,78.24,73.4,3.0,3.0
China,2020-08-20,78.24,73.4,3.0,3.0
China,2020-08-21,78.24,73.4,3.0,3.0
China,2020-08-22,78.24,73.4,3.0,3.0
China,2020-08-23,78.24,73.4,3.0,3.0
China,2020-08-24,78.24,73.4,3.0,3.0
China,2020-08-25,78.24,73.4,3.0,3.0
China,2020-08-26,78.24,73.4,3.0,3.0
China,2020-08-27,78.24,73.4,3.0,3.0
China,2020-08-28,78.24,73.4,3.0,3.0
China,2020-08-29,78.24,73.4,3.0,3.0
China,2020-08-30,78.24,73.4,3.0,3.0
China,2020-08-31,78.24,73.4,3.0,3.0
China,2020-09-01,78.24,73.4,3.0,3.0
China,2020-09-02,55.09,57.37,0.0,1.0
China,2020-09-03,55.09,57.37,0.0,1.0
China,2020-09-04,46.76,51.6,0.0,1.0
China,2020-09-05,46.76,51.6,0.0,1.0
China,2020-09-06,46.76,51.6,0.0,1.0
China,2020-09-07,46.76,51.6,0.0,1.0
China,2020-09-08,46.76,51.6,0.0,1.0
China,2020-09-09,46.76,51.6,0.0,1.0
China,2020-09-10,46.76,51.6,0.0,1.0
China,2020-09-11,46.76,51.6,0.0,1.0
China,2020-09-12,46.76,51.6,0.0,1.0
China,2020-09-13,46.76,51.6,0.0,1.0
China,2020-09-14,46.76,51.6,0.0,1.0
China,2020-09-15,81.94,75.96,3.0,3.0
China,2020-09-16,81.94,75.96,3.0,3.0
China,2020-09-17,81.94,75.96,3.0,3.0
China,2020-09-18,81.94,75.96,3.0,3.0
China,2020-09-19,81.94,75.96,3.0,3.0
China,2020-09-20,81.94,75.96,3.0,3.0
China,2020-09-21,75.46,71.47,3.0,2.0
China,2020-09-22,71.76,68.91,3.0,2.0
China,2020-09-23,63.43,63.14,3.0,2.0
China,2020-09-24,63.43,63.14,3.0,2.0
China,2020-09-25,63.43,63.14,3.0,2.0
China,2020-09-26,54.17,56.73,0.0,2.0
China,2020-09-27,54.17,56.73,0.0,2.0
China,2020-09-28,54.17,56.73,0.0,2.0
China,2020-09-29,54.17,56.73,0.0,2.0
China,2020-09-30,54.17,56.73,0.0,2.0
China,2020-10-01,54.17,56.73,0.0,2.0
China,2020-10-02,54.17,56.73,0.0,2.0
China,2020-10-03,54.17,56.73,0.0,2.0
China,2020-10-04,54.17,56.73,0.0,2.0
China,2020-10-05,54.17,56.73,0.0,2.0
China,2020-10-06,54.17,56.73,0.0,2.0
China,2020-10-07,54.17,56.73,0.0,2.0
China,2020-10-08,54.17,56.73,0.0,2.0
China,2020-10-09,54.17,56.73,0.0,2.0
China,2020-10-10,52.31,55.45,0.0,2.0
China,2020-10-11,52.31,55.45,0.0,2.0
China,2020-10-12,61.57,61.86,3.0,2.0
China,2020-10-13,61.57,61.86,3.0,2.0
China,2020-10-14,61.57,61.86,3.0,2.0
China,2020-10-15,61.57,61.86,3.0,2.0
China,2020-10-16,61.57,61.86,3.0,2.0
China,2020-10-17,61.57,61.86,3.0,2.0
China,2020-10-18,61.57,61.86,3.0,2.0
China,2020-10-19,61.57,61.86,3.0,2.0
China,2020-10-20,61.57,61.86,3.0,2.0
China,2020-10-21,61.57,61.86,3.0,2.0
China,2020-10-22,61.57,61.86,3.0,2.0
China,2020-10-23,61.57,61.86,3.0,2.0
China,2020-10-24,81.94,78.85,3.0,3.0
China,2020-10-25,81.94,78.85,3.0,3.0
China,2020-10-26,81.94,78.85,3.0,3.0
China,2020-10-27,81.94,78.85,3.0,3.0
China,2020-10-28,81.94,78.85,3.0,3.0
China,2020-10-29,81.94,78.85,3.0,3.0
China,2020-10-30,68.98,69.87,2.0,2.0
China,2020-10-31,63.43,66.03,2.0,2.0
China,2020-11-01,63.43,66.03,2.0,2.0
China,2020-11-02,63.43,66.03,2.0,2.0
China,2020-11-03,63.43,66.03,2.0,2.0
China,2020-11-04,63.43,66.03,2.0,2.0
China,2020-11-05,63.43,66.03,2.0,2.0
China,2020-11-06,63.43,66.03,2.0,2.0
China,2020-11-07,63.43,66.03,2.0,2.0
China,2020-11-08,63.43,66.03,2.0,2.0
China,2020-11-09,63.43,66.03,2.0,2.0
China,2020-11-10,63.43,66.03,2.0,2.0
China,2020-11-11,63.43,66.03,2.0,2.0
China,2020-11-12,63.43,66.03,2.0,2.0
China,2020-11-13,63.43,66.03,2.0,2.0
China,2020-11-14,63.43,66.03,2.0,2.0
China,2020-11-15,63.43,66.03,2.0,2.0
China,2020-11-16,63.43,66.03,2.0,2.0
China,2020-11-17,63.43,66.03,2.0,2.0
China,2020-11-18,63.43,66.03,2.0,2.0
China,2020-11-19,63.43,66.03,2.0,2.0
China,2020-11-20,76.39,75.0,3.0,3.0
China,2020-11-21,76.39,75.0,3.0,3.0
China,2020-11-22,76.39,75.0,3.0,3.0
China,2020-11-23,76.39,75.0,3.0,3.0
China,2020-11-24,81.94,78.85,3.0,3.0
China,2020-11-25,81.94,78.85,3.0,3.0
China,2020-11-26,81.94,78.85,3.0,3.0
China,2020-11-27,81.94,78.85,3.0,3.0
China,2020-11-28,81.94,78.85,3.0,3.0
China,2020-11-29,81.94,78.85,3.0,3.0
China,2020-11-30,81.94,78.85,3.0,3.0
China,2020-12-01,81.94,78.85,3.0,3.0
China,2020-12-02,81.94,78.85,3.0,3.0
China,2020-12-03,81.94,78.85,3.0,3.0
China,2020-12-04,81.94,78.85,3.0,3.0
China,2020-12-05,81.94,78.85,3.0,3.0
China,2020-12-06,81.94,78.85,3.0,3.0
China,2020-12-07,81.94,78.85,3.0,3.0
China,2020-12-08,78.24,76.28,3.0,2.0
China,2020-12-09,78.24,76.28,3.0,2.0
China,2020-12-10,78.24,76.28,3.0,2.0
China,2020-12-11,78.24,76.28,3.0,2.0
China,2020-12-12,78.24,76.28,3.0,2.0
China,2020-12-13,78.24,76.28,3.0,2.0
China,2020-12-14,78.24,76.28,3.0,2.0
China,2020-12-15,78.24,77.82,3.0,2.0
China,2020-12-16,78.24,77.82,3.0,2.0
China,2020-12-17,78.24,77.82,3.0,2.0
China,2020-12-18,78.24,77.82,3.0,2.0
China,2020-12-19,78.24,77.82,3.0,2.0
China,2020-12-20,78.24,77.82,3.0,2.0
China,2020-12-21,78.24,77.82,3.0,2.0
China,2020-12-22,78.24,77.82,3.0,2.0
China,2020-12-23,78.24,77.82,3.0,2.0
China,2020-12-24,78.24,77.82,3.0,2.0
China,2020-12-25,78.24,77.82,3.0,2.0
China,2020-12-26,78.24,77.82,3.0,2.0
China,2020-12-27,78.24,77.82,3.0,2.0
China,2020-12-28,78.24,77.82,3.0,2.0
China,2020-12-29,78.24,77.82,3.0,2.0
China,2020-12-30,78.24,77.82,3.0,2.0
China,2020-12-31,78.24,77.82,3.0,2.0
Colombia,2020-01-01,0.0,0.0,0.0,0.0
Colombia,2020-01-02,0.0,0.0,0.0,0.0
Colombia,2020-01-03,0.0,0.0,0.0,0.0
Colombia,2020-01-04,0.0,0.0,0.0,0.0
Colombia,2020-01-05,0.0,0.0,0.0,0.0
Colombia,2020-01-06,0.0,0.0,0.0,0.0
Colombia,2020-01-07,0.0,0.0,0.0,0.0
Colombia,2020-01-08,0.0,0.0,0.0,0.0
Colombia,2020-01-09,0.0,0.0,0.0,0.0
Colombia,2020-01-10,0.0,0.0,0.0,0.0
Colombia,2020-01-11,0.0,0.0,0.0,0.0
Colombia,2020-01-12,0.0,0.0,0.0,0.0
Colombia,2020-01-13,0.0,0.0,0.0,0.0
Colombia,2020-01-14,0.0,0.0,0.0,0.0
Colombia,2020-01-15,0.0,0.0,0.0,0.0
Colombia,2020-01-16,0.0,0.0,0.0,0.0
Colombia,2020-01-17,0.0,0.0,0.0,0.0
Colombia,2020-01-18,0.0,0.0,0.0,0.0
Colombia,2020-01-19,0.0,0.0,0.0,0.0
Colombia,2020-01-20,0.0,0.0,0.0,0.0
Colombia,2020-01-21,8.33,5.77,0.0,0.0
Colombia,2020-01-22,8.33,5.77,0.0,0.0
Colombia,2020-01-23,8.33,5.77,0.0,0.0
Colombia,2020-01-24,8.33,5.77,0.0,0.0
Colombia,2020-01-25,8.33,5.77,0.0,0.0
Colombia,2020-01-26,8.33,5.77,0.0,0.0
Colombia,2020-01-27,8.33,5.77,0.0,0.0
Colombia,2020-01-28,8.33,5.77,0.0,0.0
Colombia,2020-01-29,8.33,5.77,0.0,0.0
Colombia,2020-01-30,8.33,5.77,0.0,0.0
Colombia,2020-01-31,8.33,10.9,0.0,0.0
Colombia,2020-02-01,8.33,10.9,0.0,0.0
Colombia,2020-02-02,8.33,10.9,0.0,0.0
Colombia,2020-02-03,8.33,10.9,0.0,0.0
Colombia,2020-02-04,8.33,10.9,0.0,0.0
Colombia,2020-02-05,8.33,10.9,0.0,0.0
Colombia,2020-02-06,8.33,10.9,0.0,0.0
Colombia,2020-02-07,8.33,10.9,0.0,0.0
Colombia,2020-02-08,8.33,10.9,0.0,0.0
Colombia,2020-02-09,8.33,10.9,0.0,0.0
Colombia,2020-02-10,8.33,10.9,0.0,0.0
Colombia,2020-02-11,8.33,10.9,0.0,0.0
Colombia,2020-02-12,8.33,10.9,0.0,0.0
Colombia,2020-02-13,8.33,10.9,0.0,0.0
Colombia,2020-02-14,8.33,10.9,0.0,0.0
Colombia,2020-02-15,8.33,10.9,0.0,0.0
Colombia,2020-02-16,8.33,10.9,0.0,0.0
Colombia,2020-02-17,8.33,10.9,0.0,0.0
Colombia,2020-02-18,8.33,10.9,0.0,0.0
Colombia,2020-02-19,8.33,10.9,0.0,0.0
Colombia,2020-02-20,8.33,10.9,0.0,0.0
Colombia,2020-02-21,8.33,10.9,0.0,0.0
Colombia,2020-02-22,8.33,10.9,0.0,0.0
Colombia,2020-02-23,8.33,10.9,0.0,0.0
Colombia,2020-02-24,12.04,13.46,0.0,1.0
Colombia,2020-02-25,12.04,13.46,0.0,1.0
Colombia,2020-02-26,12.04,13.46,0.0,1.0
Colombia,2020-02-27,12.04,13.46,0.0,1.0
Colombia,2020-02-28,12.04,13.46,0.0,1.0
Colombia,2020-02-29,12.04,13.46,0.0,1.0
Colombia,2020-03-01,12.04,13.46,0.0,1.0
Colombia,2020-03-02,12.04,13.46,0.0,1.0
Colombia,2020-03-03,12.04,13.46,0.0,1.0
Colombia,2020-03-04,12.04,13.46,0.0,1.0
Colombia,2020-03-05,12.04,13.46,0.0,1.0
Colombia,2020-03-06,12.04,13.46,0.0,1.0
Colombia,2020-03-07,12.04,13.46,0.0,1.0
Colombia,2020-03-08,12.04,13.46,0.0,1.0
Colombia,2020-03-09,14.81,15.38,0.0,1.0
Colombia,2020-03-10,14.81,15.38,0.0,1.0
Colombia,2020-03-11,14.81,15.38,0.0,1.0
Colombia,2020-03-12,34.26,28.85,0.0,1.0
Colombia,2020-03-13,34.26,28.85,0.0,1.0
Colombia,2020-03-14,34.26,28.85,0.0,1.0
Colombia,2020-03-15,34.26,28.85,0.0,1.0
Colombia,2020-03-16,45.37,36.54,0.0,1.0
Colombia,2020-03-17,50.93,40.38,0.0,1.0
Colombia,2020-03-18,50.93,40.38,0.0,1.0
Colombia,2020-03-19,50.93,40.38,0.0,1.0
Colombia,2020-03-20,50.93,40.38,0.0,1.0
Colombia,2020-03-21,50.93,40.38,0.0,1.0
Colombia,2020-03-22,50.93,40.38,0.0,1.0
Colombia,2020-03-23,53.7,42.31,0.0,1.0
Colombia,2020-03-24,53.7,42.31,0.0,1.0
Colombia,2020-03-25,87.96,66.03,2.0,3.0
Colombia,2020-03-26,87.96,69.87,2.0,3.0
Colombia,2020-03-27,87.96,69.87,2.0,3.0
Colombia,2020-03-28,87.96,69.87,2.0,3.0
Colombia,2020-03-29,87.96,69.87,2.0,3.0
Colombia,2020-03-30,87.96,69.87,2.0,3.0
Colombia,2020-03-31,87.96,69.87,2.0,3.0
Colombia,2020-04-01,87.96,69.87,2.0,3.0
Colombia,2020-04-02,87.96,69.87,2.0,3.0
Colombia,2020-04-03,87.96,73.72,2.0,3.0
Colombia,2020-04-04,87.96,77.56,2.0,3.0
Colombia,2020-04-05,87.96,77.56,2.0,3.0
Colombia,2020-04-06,87.96,77.56,2.0,3.0
Colombia,2020-04-07,87.96,81.41,2.0,3.0
Colombia,2020-04-08,87.96,81.41,2.0,3.0
Colombia,2020-04-09,87.96,81.41,2.0,3.0
Colombia,2020-04-10,87.96,81.41,2.0,3.0
Colombia,2020-04-11,87.96,81.41,2.0,3.0
Colombia,2020-04-12,87.96,81.41,2.0,3.0
Colombia,2020-04-13,87.96,81.41,2.0,3.0
Colombia,2020-04-14,84.26,78.85,2.0,2.0
Colombia,2020-04-15,84.26,78.85,2.0,2.0
Colombia,2020-04-16,84.26,78.85,2.0,2.0
Colombia,2020-04-17,84.26,78.85,2.0,2.0
Colombia,2020-04-18,84.26,78.85,2.0,2.0
Colombia,2020-04-19,84.26,78.85,2.0,2.0
Colombia,2020-04-20,84.26,78.85,2.0,2.0
Colombia,2020-04-21,84.26,78.85,2.0,2.0
Colombia,2020-04-22,84.26,78.85,2.0,2.0
Colombia,2020-04-23,84.26,78.85,2.0,2.0
Colombia,2020-04-24,87.04,80.77,2.0,2.0
Colombia,2020-04-25,87.04,80.77,2.0,2.0
Colombia,2020-04-26,87.04,80.77,2.0,2.0
Colombia,2020-04-27,90.74,83.33,2.0,3.0
Colombia,2020-04-28,90.74,83.33,2.0,3.0
Colombia,2020-04-29,90.74,83.33,2.0,3.0
Colombia,2020-04-30,90.74,83.33,2.0,3.0
Colombia,2020-05-01,90.74,83.33,2.0,3.0
Colombia,2020-05-02,90.74,83.33,2.0,3.0
Colombia,2020-05-03,90.74,83.33,2.0,3.0
Colombia,2020-05-04,90.74,83.33,2.0,3.0
Colombia,2020-05-05,90.74,83.33,2.0,3.0
Colombia,2020-05-06,87.04,80.77,2.0,2.0
Colombia,2020-05-07,87.04,80.77,2.0,2.0
Colombia,2020-05-08,87.04,80.77,2.0,2.0
Colombia,2020-05-09,87.04,80.77,2.0,2.0
Colombia,2020-05-10,87.04,80.77,2.0,2.0
Colombia,2020-05-11,87.04,80.77,2.0,2.0
Colombia,2020-05-12,87.04,80.77,2.0,2.0
Colombia,2020-05-13,87.04,80.77,2.0,2.0
Colombia,2020-05-14,87.04,80.77,2.0,2.0
Colombia,2020-05-15,87.04,80.77,2.0,2.0
Colombia,2020-05-16,87.04,80.77,2.0,2.0
Colombia,2020-05-17,87.04,80.77,2.0,2.0
Colombia,2020-05-18,87.04,80.77,2.0,2.0
Colombia,2020-05-19,87.04,80.77,2.0,2.0
Colombia,2020-05-20,87.04,80.77,2.0,2.0
Colombia,2020-05-21,87.04,80.77,2.0,2.0
Colombia,2020-05-22,87.04,80.77,2.0,2.0
Colombia,2020-05-23,87.04,80.77,2.0,2.0
Colombia,2020-05-24,87.04,80.77,2.0,2.0
Colombia,2020-05-25,87.04,80.77,2.0,2.0
Colombia,2020-05-26,87.04,80.77,2.0,2.0
Colombia,2020-05-27,87.04,80.77,2.0,2.0
Colombia,2020-05-28,87.04,80.77,2.0,2.0
Colombia,2020-05-29,87.04,80.77,2.0,2.0
Colombia,2020-05-30,87.04,80.77,2.0,2.0
Colombia,2020-05-31,87.04,80.77,2.0,2.0
Colombia,2020-06-01,87.04,80.77,2.0,2.0
Colombia,2020-06-02,87.04,80.77,2.0,2.0
Colombia,2020-06-03,87.04,80.77,2.0,2.0
Colombia,2020-06-04,87.04,80.77,2.0,2.0
Colombia,2020-06-05,87.04,80.77,2.0,2.0
Colombia,2020-06-06,87.04,80.77,2.0,2.0
Colombia,2020-06-07,87.04,80.77,2.0,2.0
Colombia,2020-06-08,87.04,80.77,2.0,2.0
Colombia,2020-06-09,87.04,80.77,2.0,2.0
Colombia,2020-06-10,87.04,80.77,2.0,2.0
Colombia,2020-06-11,87.04,80.77,2.0,2.0
Colombia,2020-06-12,87.04,80.77,2.0,2.0
Colombia,2020-06-13,87.04,80.77,2.0,2.0
Colombia,2020-06-14,87.04,80.77,2.0,2.0
Colombia,2020-06-15,87.04,80.77,2.0,2.0
Colombia,2020-06-16,87.04,80.77,2.0,2.0
Colombia,2020-06-17,87.04,80.77,2.0,2.0
Colombia,2020-06-18,87.04,80.77,2.0,2.0
Colombia,2020-06-19,87.04,80.77,2.0,2.0
Colombia,2020-06-20,87.04,80.77,2.0,2.0
Colombia,2020-06-21,87.04,80.77,2.0,2.0
Colombia,2020-06-22,87.04,80.77,2.0,2.0
Colombia,2020-06-23,87.04,80.77,2.0,2.0
Colombia,2020-06-24,87.04,80.77,2.0,2.0
Colombia,2020-06-25,87.04,80.77,2.0,2.0
Colombia,2020-06-26,87.04,80.77,2.0,2.0
Colombia,2020-06-27,87.04,80.77,2.0,2.0
Colombia,2020-06-28,87.04,80.77,2.0,2.0
Colombia,2020-06-29,87.04,80.77,2.0,2.0
Colombia,2020-06-30,87.04,80.77,2.0,2.0
Colombia,2020-07-01,87.04,80.77,2.0,2.0
Colombia,2020-07-02,87.04,80.77,2.0,2.0
Colombia,2020-07-03,87.04,80.77,2.0,2.0
Colombia,2020-07-04,87.04,80.77,2.0,2.0
Colombia,2020-07-05,87.04,80.77,2.0,2.0
Colombia,2020-07-06,87.04,80.77,2.0,2.0
Colombia,2020-07-07,87.04,80.77,2.0,2.0
Colombia,2020-07-08,87.04,80.77,2.0,2.0
Colombia,2020-07-09,87.04,80.77,2.0,2.0
Colombia,2020-07-10,87.04,80.77,2.0,2.0
Colombia,2020-07-11,87.04,80.77,2.0,2.0
Colombia,2020-07-12,87.04,80.77,2.0,2.0
Colombia,2020-07-13,87.04,80.77,2.0,2.0
Colombia,2020-07-14,87.04,80.77,2.0,3.0
Colombia,2020-07-15,87.04,80.77,2.0,3.0
Colombia,2020-07-16,87.04,80.77,2.0,3.0
Colombia,2020-07-17,87.04,80.77,2.0,3.0
Colombia,2020-07-18,87.04,80.77,2.0,3.0
Colombia,2020-07-19,87.04,80.77,2.0,3.0
Colombia,2020-07-20,87.04,80.77,2.0,3.0
Colombia,2020-07-21,87.04,80.77,2.0,3.0
Colombia,2020-07-22,87.04,80.77,2.0,3.0
Colombia,2020-07-23,87.04,80.77,2.0,3.0
Colombia,2020-07-24,87.04,80.77,2.0,3.0
Colombia,2020-07-25,87.04,80.77,2.0,3.0
Colombia,2020-07-26,87.04,80.77,2.0,3.0
Colombia,2020-07-27,87.04,80.77,2.0,3.0
Colombia,2020-07-28,87.04,80.77,2.0,3.0
Colombia,2020-07-29,87.04,80.77,2.0,3.0
Colombia,2020-07-30,87.04,80.77,2.0,3.0
Colombia,2020-07-31,87.04,80.77,2.0,3.0
Colombia,2020-08-01,87.04,80.77,2.0,3.0
Colombia,2020-08-02,87.04,80.77,2.0,3.0
Colombia,2020-08-03,87.04,80.77,2.0,3.0
Colombia,2020-08-04,87.04,80.77,2.0,3.0
Colombia,2020-08-05,87.04,80.77,2.0,3.0
Colombia,2020-08-06,87.04,80.77,2.0,3.0
Colombia,2020-08-07,87.04,80.77,2.0,3.0
Colombia,2020-08-08,87.04,80.77,2.0,3.0
Colombia,2020-08-09,87.04,80.77,2.0,3.0
Colombia,2020-08-10,87.04,80.77,2.0,3.0
Colombia,2020-08-11,87.04,80.77,2.0,3.0
Colombia,2020-08-12,87.04,80.77,2.0,3.0
Colombia,2020-08-13,87.04,80.77,2.0,3.0
Colombia,2020-08-14,87.04,80.77,2.0,3.0
Colombia,2020-08-15,87.04,80.77,2.0,3.0
Colombia,2020-08-16,87.04,80.77,2.0,3.0
Colombia,2020-08-17,87.04,80.77,2.0,3.0
Colombia,2020-08-18,87.04,80.77,2.0,3.0
Colombia,2020-08-19,87.04,80.77,2.0,3.0
Colombia,2020-08-20,87.04,80.77,2.0,3.0
Colombia,2020-08-21,87.04,80.77,2.0,3.0
Colombia,2020-08-22,87.04,80.77,2.0,3.0
Colombia,2020-08-23,87.04,80.77,2.0,3.0
Colombia,2020-08-24,87.04,80.77,2.0,3.0
Colombia,2020-08-25,87.04,80.77,2.0,3.0
Colombia,2020-08-26,87.04,80.77,2.0,3.0
Colombia,2020-08-27,87.04,80.77,2.0,3.0
Colombia,2020-08-28,87.04,80.77,2.0,3.0
Colombia,2020-08-29,87.04,80.77,2.0,3.0
Colombia,2020-08-30,87.04,80.77,2.0,3.0
Colombia,2020-08-31,87.04,80.77,2.0,3.0
Colombia,2020-09-01,71.3,56.41,1.0,1.0
Colombia,2020-09-02,71.3,56.41,1.0,1.0
Colombia,2020-09-03,71.3,56.41,1.0,1.0
Colombia,2020-09-04,71.3,56.41,1.0,1.0
Colombia,2020-09-05,71.3,56.41,1.0,1.0
Colombia,2020-09-06,71.3,56.41,1.0,1.0
Colombia,2020-09-07,71.3,56.41,1.0,1.0
Colombia,2020-09-08,71.3,56.41,1.0,1.0
Colombia,2020-09-09,71.3,56.41,1.0,1.0
Colombia,2020-09-10,71.3,56.41,1.0,1.0
Colombia,2020-09-11,71.3,56.41,1.0,1.0
Colombia,2020-09-12,71.3,56.41,1.0,1.0
Colombia,2020-09-13,71.3,56.41,1.0,1.0
Colombia,2020-09-14,71.3,56.41,1.0,1.0
Colombia,2020-09-15,71.3,56.41,1.0,1.0
Colombia,2020-09-16,71.3,56.41,1.0,1.0
Colombia,2020-09-17,71.3,56.41,1.0,1.0
Colombia,2020-09-18,71.3,56.41,1.0,1.0
Colombia,2020-09-19,71.3,56.41,1.0,1.0
Colombia,2020-09-20,71.3,56.41,1.0,1.0
Colombia,2020-09-21,71.3,56.41,1.0,1.0
Colombia,2020-09-22,71.3,56.41,1.0,1.0
Colombia,2020-09-23,71.3,56.41,1.0,1.0
Colombia,2020-09-24,71.3,56.41,1.0,1.0
Colombia,2020-09-25,71.3,56.41,1.0,1.0
Colombia,2020-09-26,71.3,56.41,1.0,1.0
Colombia,2020-09-27,71.3,56.41,1.0,1.0
Colombia,2020-09-28,71.3,56.41,1.0,1.0
Colombia,2020-09-29,71.3,56.41,1.0,1.0
Colombia,2020-09-30,71.3,56.41,1.0,1.0
Colombia,2020-10-01,71.3,56.41,1.0,1.0
Colombia,2020-10-02,71.3,56.41,1.0,1.0
Colombia,2020-10-03,71.3,56.41,1.0,1.0
Colombia,2020-10-04,71.3,56.41,1.0,1.0
Colombia,2020-10-05,71.3,56.41,1.0,1.0
Colombia,2020-10-06,71.3,56.41,1.0,1.0
Colombia,2020-10-07,71.3,56.41,1.0,1.0
Colombia,2020-10-08,71.3,56.41,1.0,1.0
Colombia,2020-10-09,71.3,56.41,1.0,1.0
Colombia,2020-10-10,71.3,56.41,1.0,1.0
Colombia,2020-10-11,71.3,56.41,1.0,1.0
Colombia,2020-10-12,71.3,56.41,1.0,1.0
Colombia,2020-10-13,71.3,56.41,1.0,1.0
Colombia,2020-10-14,71.3,56.41,1.0,1.0
Colombia,2020-10-15,71.3,56.41,1.0,1.0
Colombia,2020-10-16,71.3,56.41,1.0,1.0
Colombia,2020-10-17,71.3,56.41,1.0,1.0
Colombia,2020-10-18,71.3,56.41,1.0,1.0
Colombia,2020-10-19,65.74,60.26,1.0,1.0
Colombia,2020-10-20,65.74,60.26,1.0,1.0
Colombia,2020-10-21,65.74,60.26,1.0,1.0
Colombia,2020-10-22,65.74,60.26,1.0,1.0
Colombia,2020-10-23,65.74,60.26,1.0,1.0
Colombia,2020-10-24,65.74,60.26,1.0,1.0
Colombia,2020-10-25,65.74,60.26,1.0,1.0
Colombia,2020-10-26,65.74,60.26,1.0,1.0
Colombia,2020-10-27,65.74,60.26,1.0,1.0
Colombia,2020-10-28,65.74,60.26,1.0,1.0
Colombia,2020-10-29,65.74,60.26,1.0,1.0
Colombia,2020-10-30,65.74,60.26,1.0,1.0
Colombia,2020-10-31,65.74,60.26,1.0,1.0
Colombia,2020-11-01,65.74,60.26,1.0,1.0
Colombia,2020-11-02,65.74,60.26,1.0,1.0
Colombia,2020-11-03,65.74,60.26,1.0,1.0
Colombia,2020-11-04,65.74,60.26,1.0,1.0
Colombia,2020-11-05,65.74,60.26,1.0,1.0
Colombia,2020-11-06,65.74,60.26,1.0,1.0
Colombia,2020-11-07,65.74,60.26,1.0,1.0
Colombia,2020-11-08,65.74,60.26,1.0,1.0
Colombia,2020-11-09,65.74,60.26,1.0,1.0
Colombia,2020-11-10,65.74,60.26,1.0,1.0
Colombia,2020-11-11,65.74,60.26,1.0,1.0
Colombia,2020-11-12,65.74,60.26,1.0,1.0
Colombia,2020-11-13,65.74,60.26,1.0,1.0
Colombia,2020-11-14,65.74,60.26,1.0,1.0
Colombia,2020-11-15,65.74,60.26,1.0,1.0
Colombia,2020-11-16,65.74,60.26,1.0,1.0
Colombia,2020-11-17,65.74,60.26,1.0,1.0
Colombia,2020-11-18,65.74,60.26,1.0,1.0
Colombia,2020-11-19,65.74,60.26,1.0,1.0
Colombia,2020-11-20,65.74,60.26,1.0,1.0
Colombia,2020-11-21,65.74,60.26,1.0,1.0
Colombia,2020-11-22,65.74,60.26,1.0,1.0
Colombia,2020-11-23,65.74,60.26,1.0,1.0
Colombia,2020-11-24,65.74,60.26,1.0,1.0
Colombia,2020-11-25,65.74,60.26,1.0,1.0
Colombia,2020-11-26,60.19,56.41,1.0,1.0
Colombia,2020-11-27,60.19,56.41,1.0,1.0
Colombia,2020-11-28,60.19,56.41,1.0,1.0
Colombia,2020-11-29,60.19,56.41,1.0,1.0
Colombia,2020-11-30,60.19,56.41,1.0,1.0
Colombia,2020-12-01,60.19,56.41,1.0,1.0
Colombia,2020-12-02,60.19,56.41,1.0,1.0
Colombia,2020-12-03,60.19,56.41,1.0,1.0
Colombia,2020-12-04,60.19,56.41,1.0,1.0
Colombia,2020-12-05,60.19,56.41,1.0,1.0
Colombia,2020-12-06,60.19,56.41,1.0,1.0
Colombia,2020-12-07,60.19,56.41,1.0,1.0
Colombia,2020-12-08,60.19,56.41,1.0,1.0
Colombia,2020-12-09,60.19,56.41,1.0,1.0
Colombia,2020-12-10,60.19,56.41,1.0,1.0
Colombia,2020-12-11,60.19,56.41,1.0,1.0
Colombia,2020-12-12,60.19,56.41,1.0,1.0
Colombia,2020-12-13,60.19,56.41,1.0,1.0
Colombia,2020-12-14,60.19,56.41,1.0,1.0
Colombia,2020-12-15,60.19,56.41,1.0,1.0
